Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,class
0.674353,0.719936,0.651073,0.729018,0.653504,0.685039,0.560829,Cammeo
0.470692,0.597652,0.642759,0.435346,0.837382,0.473277,0.243391,Cammeo
0.502728,0.680189,0.737776,0.418843,0.885588,0.507032,0.486843,Cammeo
0.566538,0.699191,0.673097,0.567643,0.772369,0.589311,0.318154,Cammeo
0.495511,0.587755,0.578239,0.528496,0.747505,0.501582,0.6516,Cammeo
0.410931,0.562917,0.585728,0.406362,0.828616,0.427655,0.211668,Cammeo
0.552984,0.639961,0.613421,0.58721,0.728091,0.565049,0.634404,Cammeo
0.765534,0.811699,0.751631,0.779697,0.679587,0.770921,0.659369,Cammeo
0.390952,0.451369,0.447149,0.481319,0.70286,0.400229,0.247393,Cammeo
0.595142,0.654226,0.63422,0.630172,0.711216,0.606452,0.208689,Cammeo
0.617145,0.727113,0.649229,0.666486,0.69548,0.649877,0.257515,Cammeo
0.583084,0.813585,0.797607,0.497781,0.8672,0.611111,0.127531,Cammeo
0.571202,0.700099,0.721017,0.521451,0.822476,0.57718,0.795293,Cammeo
0.481517,0.570263,0.527912,0.565382,0.692553,0.495077,0.271789,Cammeo
0.461626,0.592086,0.625788,0.433193,0.831016,0.465805,0.513275,Cammeo
0.550959,0.65065,0.655497,0.545807,0.777044,0.551776,0.160925,Cammeo
0.484246,0.643536,0.647366,0.460803,0.824548,0.50589,0.511965,Cammeo
0.468932,0.581121,0.592356,0.468874,0.793359,0.475475,0.747208,Cammeo
0.635187,0.743491,0.696502,0.644485,0.736327,0.653569,0.235684,Cammeo
0.395089,0.432663,0.399893,0.533612,0.629988,0.408667,0.687487,Cammeo
0.481605,0.64088,0.640535,0.468682,0.816726,0.502901,0.371297,Cammeo
0.630259,0.723205,0.719769,0.615709,0.766228,0.633087,0.650473,Cammeo
0.334624,0.382258,0.391888,0.42763,0.707448,0.338959,0.602872,Cammeo
0.702605,0.85996,0.814127,0.646168,0.793155,0.744023,0.580062,Cammeo
0.509241,0.578417,0.549428,0.578587,0.696446,0.516438,0.541765,Cammeo
0.299243,0.388242,0.392335,0.389151,0.736424,0.309335,0.136673,Cammeo
0.443496,0.538892,0.53624,0.488019,0.751265,0.456399,0.49114,Cammeo
0.473596,0.515221,0.491372,0.566411,0.668335,0.472486,0.455484,Cammeo
0.386376,0.493816,0.541522,0.398976,0.811999,0.387482,0.423297,Cammeo
0.538109,0.598988,0.579009,0.586382,0.708812,0.546853,0.588526,Cammeo
0.591533,0.699006,0.6959,0.591658,0.769016,0.599684,0.841402,Cammeo
0.644517,0.678145,0.636282,0.694788,0.668253,0.645394,0.321923,Cammeo
0.604383,0.64022,0.574467,0.703578,0.621677,0.620341,0.718052,Cammeo
0.429766,0.505915,0.510886,0.485861,0.738326,0.433281,0.56723,Cammeo
0.508449,0.688084,0.768258,0.399427,0.906772,0.510461,0.715087,Cammeo
0.400722,0.436635,0.396792,0.541159,0.621544,0.409195,0.664723,Cammeo
0.602623,0.679307,0.69152,0.584561,0.771182,0.609265,0.791735,Cammeo
0.422549,0.496631,0.48906,0.496111,0.718189,0.436006,0.222898,Cammeo
0.621193,0.692632,0.648537,0.665847,0.695507,0.625352,0.611166,Cammeo
0.449921,0.576321,0.580644,0.459983,0.793073,0.462025,0.346448,Cammeo
0.558792,0.616802,0.564338,0.645911,0.65752,0.565928,0.604508,Cammeo
0.606231,0.693809,0.635372,0.656447,0.694135,0.623418,0.80845,Cammeo
0.596902,0.711919,0.66398,0.623073,0.732532,0.619638,0.171552,Cammeo
0.554216,0.615223,0.543608,0.650169,0.640647,0.574631,0.244665,Cammeo
0.530804,0.616628,0.537359,0.618965,0.65964,0.542106,0.617153,Cammeo
0.586252,0.670128,0.620336,0.634856,0.699975,0.596431,0.208423,Cammeo
0.676377,0.822267,0.832711,0.587983,0.833369,0.699982,0.436783,Cammeo
0.651646,0.790178,0.775682,0.605702,0.798789,0.671589,0.197994,Cammeo
0.59963,0.72893,0.711965,0.583261,0.782033,0.622539,0.395552,Cammeo
0.477381,0.553225,0.545724,0.531799,0.72687,0.495341,0.307212,Cammeo
0.442528,0.491782,0.49046,0.517324,0.703824,0.454114,0.282902,Cammeo
0.742035,0.86653,0.797373,0.722475,0.740357,0.757208,0.197415,Cammeo
0.299947,0.46546,0.555692,0.240128,0.911708,0.299754,0,Cammeo
0.535117,0.604433,0.51447,0.666041,0.608215,0.56417,0.227911,Cammeo
0.610016,0.687725,0.641327,0.651281,0.701131,0.620429,0.196598,Cammeo
0.646101,0.763401,0.725444,0.644579,0.751382,0.664205,0.2654,Cammeo
0.621105,0.766882,0.693421,0.638077,0.738756,0.650668,0.378723,Cammeo
0.420261,0.531207,0.523505,0.469632,0.756562,0.436269,0.335285,Cammeo
0.520683,0.603134,0.616746,0.530413,0.766899,0.530063,0.760519,Cammeo
0.669512,0.772005,0.684952,0.716401,0.682806,0.691192,0.307873,Cammeo
0.491199,0.595228,0.57914,0.530221,0.746858,0.501055,0.704715,Cammeo
0.58326,0.685417,0.66276,0.594369,0.750292,0.587465,0.165926,Cammeo
0.676025,0.790706,0.762682,0.647795,0.768024,0.692686,0.256877,Cammeo
0.293434,0.397014,0.488841,0.291943,0.853354,0.290172,0.831831,Cammeo
0.63818,0.73269,0.686466,0.658502,0.721902,0.657964,0.345309,Cammeo
0.645837,0.739947,0.694639,0.670263,0.718786,0.659107,0.294845,Cammeo
0.703749,0.753673,0.674532,0.755581,0.649624,0.715893,0.277395,Cammeo
0.336736,0.514159,0.592859,0.267002,0.911307,0.338432,0.700796,Cammeo
0.453969,0.538232,0.485506,0.58072,0.653623,0.469497,0.796185,Cammeo
0.425365,0.533605,0.486484,0.532364,0.690367,0.447257,0.295411,Cammeo
0.410843,0.418182,0.393865,0.555384,0.607621,0.41737,0.28699,Cammeo
0.490583,0.613982,0.56892,0.538961,0.735303,0.514416,0.235853,Cammeo
0.480813,0.530547,0.516236,0.555421,0.692419,0.486111,0.488557,Cammeo
0.525612,0.57602,0.534818,0.606573,0.667085,0.535162,0.468934,Cammeo
0.642493,0.835756,0.772661,0.609827,0.795033,0.662184,0.634283,Cammeo
0.608696,0.736873,0.728897,0.572122,0.796704,0.62711,0.669198,Cammeo
0.616881,0.750721,0.713008,0.620472,0.759916,0.638625,0.528396,Cammeo
0.656222,0.778892,0.768065,0.60441,0.796048,0.667282,0.659888,Cammeo
0.6116,0.765625,0.785533,0.533404,0.843394,0.627725,0.33683,Cammeo
0.535645,0.568024,0.514899,0.641987,0.627122,0.537535,0.534211,Cammeo
0.785073,0.870834,0.795817,0.776478,0.706265,0.801776,0.647924,Cammeo
0.695388,0.814182,0.79763,0.646113,0.785623,0.707806,0.780395,Cammeo
0.571202,0.648802,0.632923,0.596865,0.732578,0.576741,0.205961,Cammeo
0.643725,0.718109,0.614462,0.723589,0.633804,0.660338,0.293649,Cammeo
0.454938,0.542425,0.561939,0.484875,0.767387,0.461586,0.713266,Cammeo
0.477117,0.571863,0.525511,0.561846,0.693594,0.501231,0.762481,Cammeo
0.473508,0.535712,0.508219,0.563096,0.681759,0.490418,0.301531,Cammeo
0.56909,0.608463,0.566128,0.652703,0.653731,0.579905,0.723636,Cammeo
0.503256,0.701325,0.718006,0.448483,0.86196,0.527866,0.422232,Cammeo
0.544182,0.679919,0.725182,0.492613,0.840582,0.546589,0.846496,Cammeo
0.615913,0.685797,0.655285,0.650453,0.709727,0.627022,0.233914,Cammeo
0.640732,0.71119,0.672072,0.666734,0.708482,0.648383,0.805241,Cammeo
0.538462,0.647328,0.604209,0.573543,0.732015,0.557489,0.167643,Cammeo
0.54427,0.663711,0.635186,0.567096,0.753126,0.548259,0.15478,Cammeo
0.706918,0.766232,0.667573,0.778574,0.628973,0.719321,0.516933,Cammeo
0.378895,0.51399,0.594574,0.330945,0.876607,0.37834,0.602382,Cammeo
0.456258,0.601814,0.591172,0.462378,0.796833,0.476178,0.110553,Cammeo
0.600863,0.699143,0.612798,0.663474,0.675653,0.622539,0.392712,Cammeo
0.603063,0.799906,0.83361,0.493016,0.883233,0.620429,0.278753,Cammeo
0.415684,0.512416,0.525067,0.452127,0.769135,0.425369,0.583635,Cammeo
0.406707,0.492374,0.516588,0.443144,0.770513,0.413766,0.496698,Cammeo
0.575075,0.688449,0.589487,0.660346,0.663267,0.610672,0.356834,Cammeo
0.427654,0.551319,0.532364,0.475482,0.757538,0.450598,0.183364,Cammeo
0.496832,0.612044,0.583671,0.544173,0.740096,0.504571,0.162392,Cammeo
0.519627,0.570902,0.54044,0.603765,0.67276,0.527426,0.704317,Cammeo
0.44376,0.55068,0.538617,0.490465,0.750944,0.455696,0.550928,Cammeo
0.621105,0.735437,0.697917,0.632888,0.744411,0.635373,0.446568,Cammeo
0.474212,0.582959,0.605667,0.490868,0.786246,0.478376,0.440799,Cammeo
0.496568,0.582611,0.600987,0.504006,0.775552,0.5109,0.655919,Cammeo
0.381271,0.470652,0.495828,0.415155,0.777939,0.385021,0.145487,Cammeo
0.523675,0.668913,0.64543,0.528556,0.782692,0.542634,0.443047,Cammeo
0.409347,0.439735,0.370931,0.580436,0.568191,0.421765,0.774866,Cammeo
0.503609,0.55049,0.556699,0.55124,0.719895,0.504483,0.243129,Cammeo
0.470692,0.577192,0.595053,0.476046,0.79021,0.475475,0.558488,Cammeo
0.557472,0.634753,0.563541,0.646909,0.656273,0.575598,0.796726,Cammeo
0.5301,0.602712,0.561179,0.602155,0.686986,0.541139,0.395554,Cammeo
0.647949,0.759287,0.750279,0.61011,0.784418,0.666051,0.53711,Cammeo
0.794842,0.915034,0.833042,0.754369,0.739123,0.823312,0.596468,Cammeo
0.43267,0.570944,0.581803,0.430306,0.812147,0.455081,0.796524,Cammeo
0.494279,0.568082,0.553203,0.5558,0.714683,0.503252,0.22984,Cammeo
0.485038,0.582658,0.590578,0.494526,0.776216,0.488397,0.455953,Cammeo
0.627178,0.737792,0.689199,0.640284,0.735099,0.644954,0.413697,Cammeo
0.576923,0.667983,0.583028,0.667735,0.653793,0.597046,0.216735,Cammeo
0.623922,0.751133,0.693652,0.641518,0.736693,0.650141,0.245095,Cammeo
0.4141,0.586271,0.668995,0.337065,0.902637,0.423523,0.662476,Cammeo
0.599454,0.638149,0.6127,0.64933,0.685454,0.605046,0.258648,Cammeo
0.399578,0.550585,0.622212,0.356627,0.873564,0.402162,0.81303,Cammeo
0.444816,0.467721,0.407876,0.603703,0.578148,0.451477,0.270443,Cammeo
0.628939,0.722397,0.670897,0.654748,0.715711,0.646097,0.268155,Cammeo
0.597254,0.753467,0.789881,0.498105,0.864018,0.607243,0.675798,Cammeo
0.546471,0.607818,0.566713,0.614739,0.681482,0.550809,0.374929,Cammeo
0.745555,0.875503,0.813502,0.710328,0.755652,0.775492,0.123265,Cammeo
0.348442,0.393005,0.374606,0.480932,0.65408,0.360759,0.741437,Cammeo
0.461802,0.581993,0.606969,0.459243,0.806514,0.477233,0.77812,Cammeo
0.539694,0.646811,0.657759,0.528361,0.788904,0.544919,0.728162,Cammeo
0.600951,0.718531,0.712099,0.589091,0.778587,0.625088,0.806796,Cammeo
0.515138,0.576273,0.493716,0.645821,0.609046,0.534546,0.57503,Cammeo
0.467083,0.565436,0.568375,0.504628,0.757885,0.472222,0.142623,Cammeo
0.69574,0.790727,0.736457,0.706604,0.718312,0.717387,0.777805,Cammeo
0.580708,0.611853,0.534323,0.704079,0.592894,0.591684,0.297772,Cammeo
0.48759,0.602347,0.625074,0.479447,0.802895,0.503516,0.701094,Cammeo
0.779088,0.859849,0.745487,0.809592,0.65613,0.803797,0.251219,Cammeo
0.539518,0.630792,0.613323,0.572602,0.737708,0.553094,0.397446,Cammeo
0.590741,0.688401,0.645865,0.624384,0.721669,0.607771,0.455858,Cammeo
0.397553,0.520946,0.545917,0.41682,0.80292,0.40647,0.280748,Cammeo
0.718095,0.834293,0.741213,0.743906,0.696995,0.750352,0.303003,Cammeo
0.703573,0.798454,0.727201,0.708656,0.711951,0.719585,0.194569,Cammeo
0.454938,0.478088,0.355752,0.691924,0.453051,0.472222,0.677728,Cammeo
0.662031,0.73549,0.645773,0.717847,0.658021,0.681523,0.320398,Cammeo
0.371413,0.437083,0.445174,0.452764,0.722533,0.385549,0.335095,Cammeo
0.644429,0.742112,0.693502,0.667594,0.719887,0.656821,0.207948,Cammeo
0.575691,0.741061,0.700814,0.567888,0.785881,0.606101,0.757663,Cammeo
0.616705,0.724626,0.630386,0.675363,0.678146,0.631593,0.198164,Cammeo
0.507833,0.606789,0.576111,0.549811,0.732064,0.530503,0.184679,Cammeo
0.285601,0.286882,0.272195,0.447083,0.60399,0.286305,0.345468,Cammeo
0.606671,0.697369,0.621282,0.667991,0.67771,0.619726,0.221463,Cammeo
0.507129,0.590491,0.564829,0.556961,0.720713,0.513098,0.218781,Cammeo
0.706478,0.794836,0.764246,0.689153,0.743805,0.715629,0.856387,Cammeo
0.561433,0.719165,0.728161,0.518669,0.827207,0.601354,0.143616,Cammeo
0.399666,0.47579,0.504715,0.435115,0.769412,0.402162,0.237919,Cammeo
0.501144,0.618112,0.636613,0.492102,0.800747,0.510988,0.831085,Cammeo
0.617937,0.731206,0.702067,0.607733,0.762228,0.633175,0.355239,Cammeo
0.432934,0.511218,0.503453,0.497044,0.726174,0.437852,0.230683,Cammeo
0.723992,0.826973,0.783327,0.701368,0.746044,0.737342,0.191891,Cammeo
0.605879,0.701383,0.663475,0.628477,0.728752,0.625791,0.221554,Cammeo
0.457138,0.587306,0.638195,0.416093,0.846521,0.458597,0.098344,Cammeo
0.526492,0.606467,0.542456,0.612047,0.668028,0.542722,0.294645,Cammeo
0.440063,0.531456,0.559148,0.459026,0.782698,0.441104,0.884186,Cammeo
0.574459,0.630433,0.622757,0.604621,0.721761,0.576389,0.679201,Cammeo
0.484598,0.533774,0.446568,0.641124,0.57734,0.497714,0.696788,Cammeo
0.640116,0.739255,0.717065,0.632419,0.754612,0.652075,0.22491,Cammeo
0.584228,0.701747,0.689864,0.568146,0.780391,0.595376,0.147327,Cammeo
0.692396,0.769274,0.689731,0.727028,0.678468,0.708158,0.234514,Cammeo
0.640468,0.709812,0.689513,0.648562,0.729971,0.647591,0.300022,Cammeo
0.371678,0.469157,0.434722,0.461187,0.709841,0.385021,0.172188,Cammeo
0.509065,0.58419,0.576374,0.549468,0.732445,0.521624,0.328287,Cammeo
0.33436,0.458003,0.540691,0.313653,0.863613,0.335883,0.238936,Cammeo
0.522179,0.642665,0.628753,0.528408,0.774366,0.536568,0.443152,Cammeo
0.496215,0.651015,0.623525,0.518276,0.778073,0.519691,0.272092,Cammeo
0.435135,0.524474,0.451643,0.572657,0.636312,0.463256,0.488175,Cammeo
0.454233,0.588668,0.607308,0.453415,0.810243,0.46853,0.873011,Cammeo
0.518835,0.612783,0.569998,0.580022,0.707863,0.531118,0.215351,Cammeo
0.593469,0.820598,0.86556,0.459489,0.910987,0.616034,0.037395,Cammeo
0.405474,0.466221,0.414213,0.528653,0.64436,0.417018,0.368971,Cammeo
0.560377,0.686257,0.667946,0.561504,0.773576,0.574895,0.608694,Cammeo
0.523763,0.601608,0.564108,0.593692,0.694769,0.532261,0.705285,Cammeo
0.507217,0.607285,0.625984,0.502612,0.789085,0.518987,0.686744,Cammeo
0.587485,0.70292,0.658749,0.600519,0.744237,0.592651,0.22475,Cammeo
0.472188,0.592017,0.594569,0.481615,0.786461,0.481364,0.163964,Cammeo
0.512322,0.587829,0.542071,0.607762,0.670901,0.52936,0.237081,Cammeo
0.59523,0.6635,0.657106,0.604675,0.740686,0.598892,0.703877,Cammeo
0.529484,0.61301,0.555012,0.611966,0.676113,0.546501,0.385781,Cammeo
0.620577,0.745371,0.781085,0.544577,0.835451,0.624473,0.237115,Cammeo
0.378014,0.458372,0.508691,0.394488,0.798325,0.376846,0.221522,Cammeo
0.610016,0.671063,0.603226,0.68772,0.652416,0.624297,0.399152,Cammeo
0.469548,0.509216,0.475705,0.582519,0.645526,0.470904,0.260929,Cammeo
0.366749,0.476609,0.468033,0.428815,0.753141,0.387658,0.366106,Cammeo
0.549111,0.634817,0.572151,0.637442,0.66867,0.568477,0.246113,Cammeo
0.600951,0.714053,0.64282,0.642883,0.707642,0.619286,0.223993,Cammeo
0.385496,0.4542,0.455017,0.470939,0.715417,0.391262,0.414505,Cammeo
0.455994,0.561887,0.503373,0.534268,0.699636,0.473101,0.199533,Cammeo
0.395441,0.475674,0.45974,0.478276,0.713016,0.40603,0.195163,Cammeo
0.590125,0.706786,0.688442,0.586501,0.768444,0.615946,0.563346,Cammeo
0.592501,0.652763,0.609105,0.647395,0.684615,0.604079,0.382482,Cammeo
0.378543,0.459355,0.499112,0.407556,0.78475,0.378516,0.603863,Cammeo
0.497536,0.605854,0.624135,0.491095,0.795292,0.50167,0.263043,Cammeo
0.533709,0.575433,0.507364,0.658661,0.608855,0.53903,0.237106,Cammeo
0.506777,0.537756,0.492805,0.612825,0.634093,0.51134,0.429921,Cammeo
0.456346,0.468824,0.400089,0.627979,0.55107,0.460707,0.70209,Cammeo
0.583788,0.634468,0.556822,0.677833,0.628903,0.59898,0.292651,Cammeo
0.6373,0.739931,0.649586,0.690438,0.679379,0.668337,0.542507,Cammeo
0.298011,0.345854,0.340309,0.421258,0.677534,0.297117,0.268944,Cammeo
0.568562,0.711813,0.718599,0.531051,0.815882,0.581312,0.359076,Cammeo
0.522443,0.624011,0.637694,0.515514,0.786911,0.531733,0.659846,Cammeo
0.489703,0.538358,0.530735,0.567599,0.692723,0.497363,0.662871,Cammeo
0.613184,0.697781,0.62399,0.683409,0.668604,0.628868,0.670742,Cammeo
0.269231,0.271492,0.27619,0.412696,0.637205,0.267757,0.901147,Cammeo
0.494807,0.57237,0.527084,0.579703,0.681702,0.502813,0.208312,Cammeo
0.588013,0.704773,0.637493,0.625404,0.71627,0.606276,0.598848,Cammeo
0.469724,0.570902,0.574872,0.494824,0.767788,0.483386,0.628172,Cammeo
0.593998,0.767257,0.718259,0.582334,0.785623,0.619638,0.11832,Cammeo
0.518835,0.61761,0.584432,0.563592,0.727504,0.535425,0.292934,Cammeo
0.589597,0.670857,0.596873,0.675013,0.657465,0.607683,0.264723,Cammeo
0.535381,0.697559,0.681299,0.504089,0.814612,0.558368,0.798867,Cammeo
0.721792,0.849181,0.762033,0.722489,0.722011,0.765032,0.285473,Cammeo
0.646101,0.761775,0.686498,0.672163,0.713034,0.669392,0.435179,Cammeo
0.535557,0.649356,0.609521,0.569701,0.737519,0.550193,0.238136,Cammeo
0.527812,0.637188,0.618772,0.543013,0.759897,0.53859,0.156791,Cammeo
0.537229,0.625976,0.62607,0.555934,0.755458,0.539205,0.661144,Cammeo
0.653318,0.736879,0.700397,0.653438,0.732715,0.658316,0.394591,Cammeo
0.628763,0.780666,0.734336,0.611982,0.77565,0.64724,0.135286,Cammeo
0.662647,0.812513,0.711088,0.679199,0.722036,0.686533,0.190727,Cammeo
0.741595,0.829746,0.762628,0.737282,0.713024,0.762834,0.357763,Cammeo
0.513026,0.581354,0.485875,0.655712,0.595431,0.529536,0.33606,Cammeo
0.392096,0.550743,0.572867,0.380881,0.838015,0.406206,0.103438,Cammeo
0.591797,0.669082,0.6528,0.612233,0.733463,0.593003,0.137916,Cammeo
0.696884,0.822869,0.808076,0.629756,0.799728,0.715278,0.122019,Cammeo
0.517955,0.574921,0.530778,0.616884,0.656843,0.534019,0.821295,Cammeo
0.492519,0.579997,0.575633,0.51965,0.751929,0.501758,0.515148,Cammeo
0.559849,0.642966,0.657549,0.556788,0.771253,0.561181,0.849326,Cammeo
0.669072,0.820213,0.776863,0.635698,0.781966,0.694884,0.504452,Cammeo
0.388488,0.5108,0.542929,0.393593,0.816062,0.397679,0.445593,Cammeo
0.279528,0.352804,0.356815,0.374901,0.724715,0.284546,0.184053,Cammeo
0.535557,0.645147,0.625777,0.555045,0.755874,0.54193,0.143805,Cammeo
0.536789,0.613385,0.576682,0.592424,0.703251,0.539381,0.205486,Cammeo
0.592589,0.743692,0.724314,0.570584,0.795464,0.611375,0.569716,Cammeo
0.537141,0.627581,0.577226,0.58624,0.707855,0.544216,0.215437,Cammeo
0.640468,0.713973,0.606305,0.739475,0.616675,0.656997,0.259549,Cammeo
0.548847,0.608611,0.527277,0.657048,0.624239,0.558368,0.326606,Cammeo
0.45705,0.574741,0.5904,0.461864,0.796771,0.468003,0.597017,Cammeo
0.66872,0.792396,0.73329,0.661348,0.745041,0.685039,0.576651,Cammeo
0.543654,0.681303,0.679598,0.522983,0.802642,0.556347,0.166437,Cammeo
0.425541,0.574345,0.604152,0.411923,0.833773,0.435654,0.809681,Cammeo
0.633867,0.716952,0.712975,0.621389,0.759335,0.644163,0.878556,Cammeo
0.472892,0.609065,0.616084,0.464273,0.807828,0.477057,0.105378,Cammeo
0.634571,0.741558,0.699062,0.64618,0.736614,0.656997,0.442512,Cammeo
0.524732,0.602088,0.544179,0.624528,0.660016,0.540084,0.692936,Cammeo
0.732001,0.84728,0.788454,0.702712,0.747809,0.752286,0.20309,Cammeo
0.634043,0.797683,0.783337,0.568213,0.823357,0.641878,0.098761,Cammeo
0.315965,0.384613,0.383756,0.407902,0.717085,0.320763,0.806392,Cammeo
0.639236,0.760766,0.76795,0.596664,0.800458,0.64935,0.131176,Cammeo
0.405034,0.486469,0.453403,0.50232,0.691295,0.419655,0.574955,Cammeo
0.569882,0.715637,0.720565,0.528845,0.818035,0.575246,0.134705,Cammeo
0.591269,0.749633,0.74035,0.54386,0.818264,0.61621,0.557141,Cammeo
0.39148,0.562769,0.528233,0.435447,0.781829,0.407964,0.108898,Cammeo
0.561609,0.720522,0.726261,0.516319,0.827708,0.577883,0.157921,Cammeo
0.368069,0.407508,0.401348,0.481018,0.672793,0.372011,0.520325,Cammeo
0.595846,0.693572,0.62953,0.648834,0.69587,0.606452,0.210265,Cammeo
0.535645,0.651775,0.639328,0.5393,0.77292,0.547556,0.162798,Cammeo
0.550255,0.702001,0.659073,0.575957,0.760021,0.567071,0.197274,Cammeo
0.526492,0.583229,0.502758,0.660237,0.604278,0.547732,0.341533,Cammeo
0.470076,0.652404,0.632915,0.475309,0.809164,0.496923,0.423032,Cammeo
0.652086,0.727916,0.686938,0.669713,0.714878,0.657085,0.722561,Cammeo
0.796691,0.81556,0.728093,0.842097,0.623111,0.808632,0.306602,Cammeo
0.715103,0.792855,0.721559,0.733789,0.692473,0.728376,0.212356,Cammeo
0.579563,0.685877,0.620039,0.630172,0.702991,0.59353,0.260277,Cammeo
0.458282,0.515131,0.481128,0.554681,0.670334,0.47943,0.566317,Cammeo
0.797131,0.829128,0.665702,0.912694,0.52781,0.825246,0.548207,Cammeo
0.419556,0.473134,0.452676,0.512637,0.683103,0.426864,0.234503,Cammeo
0.309541,0.321264,0.307913,0.46401,0.617953,0.309335,0.292888,Cammeo
0.588277,0.77501,0.734881,0.582116,0.793634,0.612166,0.509182,Cammeo
0.489879,0.535918,0.502844,0.585223,0.661883,0.514416,0.789515,Cammeo
0.529044,0.607982,0.526404,0.648543,0.630117,0.540436,0.593796,Cammeo
0.646541,0.795005,0.793713,0.582549,0.819867,0.668688,0.594687,Cammeo
0.537845,0.568525,0.492188,0.674499,0.585097,0.540788,0.247633,Cammeo
0.364637,0.390169,0.386362,0.488211,0.656658,0.366561,0.732878,Cammeo
0.668896,0.724034,0.668477,0.717154,0.67246,0.687764,0.72595,Cammeo
0.444112,0.488223,0.47299,0.535276,0.679485,0.451389,0.506363,Cammeo
0.560817,0.684504,0.687741,0.545379,0.793116,0.56628,0.101236,Cammeo
0.684035,0.680057,0.500996,0.904611,0.393654,0.707278,0.594771,Cammeo
0.601919,0.73315,0.758551,0.53454,0.831444,0.603288,0.11135,Cammeo
0.651382,0.684092,0.615903,0.729475,0.630472,0.656118,0.325049,Cammeo
0.604471,0.700152,0.625604,0.656205,0.688485,0.631417,0.358602,Cammeo
0.440503,0.606952,0.668721,0.378622,0.880237,0.449103,0.185376,Cammeo
0.625506,0.671147,0.603994,0.701423,0.643023,0.630186,0.414932,Cammeo
0.471396,0.565842,0.524873,0.549438,0.702067,0.48743,0.379481,Cammeo
0.641348,0.744996,0.71169,0.654325,0.738157,0.654184,0.794744,Cammeo
0.715543,0.784791,0.658802,0.79621,0.610484,0.73532,0.536493,Cammeo
0.632195,0.78261,0.774006,0.565014,0.821103,0.643108,0.505889,Cammeo
0.70903,0.775316,0.669325,0.7781,0.630445,0.730222,0.625854,Cammeo
0.681306,0.799505,0.793576,0.616553,0.800697,0.684599,0.125898,Cammeo
0.354339,0.380552,0.358114,0.497266,0.62861,0.359265,0.711317,Cammeo
0.494895,0.641561,0.621274,0.497563,0.789878,0.517141,0.143146,Cammeo
0.594438,0.697459,0.667834,0.60565,0.745794,0.607419,0.225809,Cammeo
0.615737,0.696841,0.654882,0.638257,0.717576,0.620341,0.263476,Cammeo
0.373438,0.376454,0.35395,0.526005,0.601262,0.38089,0.70269,Cammeo
0.39192,0.474977,0.441449,0.497414,0.687171,0.412623,0.716932,Cammeo
0.68069,0.722165,0.651424,0.734401,0.649937,0.685127,0.471505,Cammeo
0.601479,0.72818,0.736085,0.551985,0.811704,0.60487,0.766848,Cammeo
0.570586,0.700474,0.642594,0.600284,0.735657,0.591157,0.160873,Cammeo
